"","occasionyear","FieldPeriodID","BirdID","BloodID","SampleQuality","SampleColour","dROMsAssay","dROMsDilution","dROMsColourInCuvette","dROMsTurbid","dROMsAbs505nm","dROMsCARRU505nm","dROMs505mMolH2O2","dROMsAbs546nm","dROMsCARRU546nm","dROMs546mMolH2O2","OXYanalysed","OXYassay","OXYdilution","OXYabs505nm","OXYmMolHClO505nm","OXYabs546nm","OXYmMolHClO546nm","UseData","CatchID","BloodSource","OccasionDate","Island","birthyear","birthday","age_year","age_date","dROMsAbs505nm._z","dROMsCARRU505nm._z","dROMs505mMolH2O2._z","dROMsAbs546nm._z","dROMsCARRU546nm._z","dROMs546mMolH2O2._z","OXYabs505nm._z","OXYmMolHClO505nm._z","OXYabs546nm._z","OXYmMolHClO546nm._z","sum_roms_z","sum_roms","sum_roms_scale","sum_oxy","sum_oxy_scale","sum_oxy_z","oxyratio","Status","OccasionID","TerritoryID","Resident","CatchType","BleedTime","CatchTime","Year","TerritoryNumber","TQ","TQcorrected","lifespan","lifespan_yrs","AveAge","WithinAge","newstat","SexEstimate","avg_invert","BreedGroupID","PeriodStart","PeriodEnd","PeriodYear","groupsize","nr_helpers","newlifespan"
"193",2007,82,4973,3761,1,"Y",9,NA,"O",1,1.14400005340576,91.0319976806641,2.18499994277954,0.898999989032745,59.2999992370605,1.42299997806549,1,9,"10/500",0.66100001335144,136.537002563477,0.76800000667572,137.783996582031,1,6124,"A","2007-07-19","CN",2006,"2006-11-26",1,235,0.0617800058730991,0.153459129161477,0.15371986200437,0.13281016483002,0.154556863553857,0.154283285601246,0.761698214577838,0.179653370602525,0.858063378023049,0.179618224725214,0.152803563452491,155.982996881008,0.162958301801471,275.749999165535,0.177866385712388,0.173999202301991,1.76782088227149,"ABX",2088,46,NA,"R",NA,"10:33:00",2007,32.5,7731.791014,7731.791014,3229,8.84657534246575,1,0,"Sub",0,2.00111878428571,4221,"2007-06-14","2007-09-16",2007,3,0,3229
"194",2007,82,5116,3513,1,"Y",10,NA,"PO",1,0.828000009059906,57.7709999084473,1.38699996471405,0.721000015735626,42.2039985656738,1.01300001144409,1,10,"10/500",0.637000024318695,165.908996582031,0.737999975681305,168.667007446289,1,5852,"A","2007-08-11","CN",2006,"2006-12-15",1,239,-0.798872180065639,-0.801083818507853,-0.800512430468208,-0.384143100389143,-0.404271089945924,-0.404135034414724,0.622134532012472,1.30442523051042,0.707286162529301,1.35851242240881,-0.619455242641561,103.923998475075,-0.615479672463533,335.95100402832,1.39931606675342,1.39554455919272,3.23266049187758,"ABX",2108,137,NA,"N",NA,"11:00:00",2007,93,7884.137332,7884.137332,NA,NA,2.5,-1.5,"Sub",1,2.00111878428571,4285,"2007-06-14","2007-09-16",2007,4,0,1752
"195",2008,85,5170,3569,1,"Y",18,NA,"O",1,1.04999995231628,72.4609985351562,1.7389999628067,0.790000021457672,46.6629981994629,1.12000000476837,1,18,"10/500",0.361000001430511,137.199005126953,0.423000007867813,138.360992431641,1,5914,"A","2008-01-24","CN",2007,"2007-10-27",1,89,-0.194237023012437,-0.379501919900169,-0.379597926254115,-0.183751057640842,-0.258516905215624,-0.258401470077537,-0.982848684015054,0.20500411301771,-0.875872802752448,0.201643831690239,-0.324267531320976,123.822996675968,-0.317930039859751,276.343997567892,0.189918330040423,0.186052090655825,2.23176635185995,"OFL",2139,53,NA,"N",NA,"12:25:00",NA,NA,NA,NA,2165,5.93150684931507,2,-1,"Sub",1,1.83148956078571,4351,"2008-01-08","2008-02-21",2008,4,0,1950
"196",2008,85,1739,3914,1,"Y",16,NA,"PO",1,1.19200003147125,83.9199981689453,2.01399993896484,0.945999979972839,58.6730003356934,1.40799999237061,1,16,"5/250",0.444000005722046,129.664001464844,0.514999985694885,130.723007202148,1,6285,"A","2008-01-24","CN",2002,"2002-07-26",6,2008,0.192511905397333,-0.0506450599019543,-0.0507584965646187,0.269309054867471,0.134061747787746,0.133853364884366,-0.500190702960845,-0.0835415021723739,-0.413489931053587,-0.0899202424416454,0.036651016780495,148.152998447418,0.0458763696518277,261.346008658409,-0.114383712948729,-0.118273788236656,1.76402780502053,"BrM",2139,53,NA,"R",NA,"10:52:00",NA,NA,NA,NA,2235,6.12328767123288,5,1,"Dom",1,1.83148956078571,4351,"2008-01-08","2008-02-21",2008,4,0,2235
"197",2008,85,1607,3906,1,"Y",15,NA,"O",1,1.34500002861023,94.9369964599609,2.27800011634827,1.0789999961853,67.5179977416992,1.62000000476837,1,15,"5/250",0.196999996900558,167.996002197266,0.230000004172325,170.121994018555,1,6276,"A","2008-01-20","CN",2001,"2001-06-24",7,2401,0.609220017761278,0.265526995283903,0.26492759541806,0.655571992898745,0.423183858515188,0.422596536602329,-1.93653431035882,1.38434507476761,-1.84587190551691,1.41405348462231,0.342593561555355,168.776994347572,0.354266889664903,338.544996216894,1.45194693128098,1.44817954628281,2.00587169789094,"BrM",2136,13,NA,"R",NA,"14:04:00",NA,NA,NA,NA,5210,14.2739726027397,6.75,0.25,"Dom",1,1.83148956078571,4323,"2008-01-08","2008-02-21",2008,2,0,5002
"198",2008,85,1886,3924,1,"Y",18,NA,NA,0,1.28799998760223,91.6439971923828,2.19899988174438,0.852999985218048,51.4049987792969,1.23399996757507,1,18,"10/500",0.233999997377396,156.283996582031,0.273999989032745,158.108001708984,1,6295,"A","2008-01-29","CN",2002,"2002-07-20",6,2019,0.453975704445799,0.171022637685449,0.170460706891711,-0.000784530335512579,-0.103512086810427,-0.103133975211654,-1.72137353197587,0.935845244256339,-1.6247322940193,0.955444513916021,0.0436230984707496,148.622995793819,0.0529042379060269,314.899998277425,0.9722011985111,0.96839623514901,2.11878381670006,"BrM",2246,134,NA,"R",NA,"18:28:00",NA,NA,NA,NA,2799,7.66849315068493,6.4,-0.4,"Dom",1,1.83148956078571,4407,"2008-01-08","2008-02-21",2008,3,0,2799
"199",2008,85,4875,3889,1,"Y",18,NA,"PO",1,1.14300000667572,79.9570007324219,1.9190000295639,0.940999984741211,58.0279998779297,1.39300000667572,1,18,"10/500",0.416999995708466,128.783996582031,0.488000005483627,129.746994018555,1,6259,"A","2008-01-16","CN",2006,"2006-07-31",2,534,0.0590562961153,-0.164377404330445,-0.164357473787782,0.254787907402152,0.11297820358657,0.113423444167473,-0.65719997582575,-0.117240430755308,-0.54918918534428,-0.127177499645545,-0.0341382308773779,143.381000638008,-0.025479292610219,259.435990601778,-0.153137068501048,-0.157030179329679,1.80941679474516,"ABX",2242,71,NA,"R",NA,"12:32:00",NA,NA,NA,NA,1145,3.13698630136986,2.33333333333333,-0.333333333333333,"Sub",0,1.83148956078571,NA,NA,NA,NA,NA,NA,1145
"200",2008,85,1539,3919,1,"OY",17,NA,"PO",1,0.976000010967255,65.3889999389648,1.56900000572205,0.797999978065491,46.6629981994629,1.12000000476837,1,17,"5/250",0.31700000166893,146.175994873047,0.368000000715256,147.966995239258,1,6290,"A","2008-01-26","CN",1999,"1999-09-22",9,3048,-0.395781967138052,-0.582458140039802,-0.582880449096255,-0.160517325559768,-0.258516905215624,-0.258401470077537,-1.23871555092166,0.548769178702728,-1.15229744818507,0.56833285118407,-0.432676574881501,116.514998137951,-0.427206509866084,294.827990114689,0.564949724484915,0.56111286121616,2.53038660109336,"BrM",2245,59,NA,"R",NA,"11:20:00",NA,NA,NA,NA,3273,8.96712328767123,9,0,"Dom",1,1.83148956078571,NA,NA,NA,NA,NA,NA,3273
"201",2008,85,4964,3903,1,"Y",16,NA,NA,0,0.920000016689301,62.1599998474121,1.49199998378754,0.642000019550323,36.0089988708496,0.864000022411346,1,16,"10/500",0.180999994277954,171.046005249023,0.210999995470047,173.322006225586,1,6273,"A","2008-01-20","CN",2006,"2006-10-20",2,457,-0.548302570695715,-0.675125813045988,-0.674955523620852,-0.613577438068085,-0.606771023581547,-0.607072425467965,-2.02957682317079,1.5011419664966,-1.94136408707565,1.53620724223251,-0.646705847717679,102.0869987607,-0.642948321115447,344.760011464357,1.5780466269419,1.57428911930153,3.37711966900409,"BrF",2136,13,NA,"R",NA,"14:16:00",NA,NA,NA,NA,1421,3.89315068493151,3,-1,"Dom",0,1.83148956078571,4323,"2008-01-08","2008-02-21",2008,2,0,1421
"202",2008,85,1499,3908,1,"OY",18,NA,"PO",1,1.10000002384186,76.4909973144531,1.83599996566772,0.846000015735626,50.8779983520508,1.22099995613098,1,18,"10/500",0.33500000834465,141.106994628906,0.391999989748001,142.470001220703,1,6278,"A","2008-01-21","CN",1999,"1999-08-12",9,3084,-0.0580577039725784,-0.263846732998135,-0.263607277577278,-0.0211140675446685,-0.120738488230986,-0.120839938972135,-1.13404270234506,0.354656758930531,-1.03167585553033,0.358496628230954,-0.197449115176603,132.37199562788,-0.19009689612102,284.303995847702,0.351422899310009,0.347569310538162,2.14776542802095,"BrM",2244,4,NA,"R",NA,"12:37:00",NA,NA,NA,NA,5163,14.1452054794521,8.5,0.5,"Dom",1,1.83148956078571,NA,NA,NA,NA,NA,NA,4948
"203",2008,85,5077,3888,1,"Y",15,NA,"PO",1,0.824000000953674,53.7179985046387,1.28900003433228,0.635999977588654,34.8650016784668,0.837000012397766,1,15,"10/500",0.243000000715256,159.225997924805,0.284000009298325,161.026000976562,1,6258,"A","2008-01-16","CN",2007,"2007-04-26",1,265,-0.809766532082354,-0.917399147753057,-0.917698772323815,-0.631002953511053,-0.644165594517588,-0.643846331467133,-1.66903710768757,1.04850631589053,-1.5744731722602,1.06683301876462,-0.793832414793274,92.1690002083779,-0.79125210985974,320.778998911381,1.09148331789685,1.08768769787351,3.48033501704647,"ABX",2242,71,NA,"R",NA,"09:50:00",NA,NA,NA,NA,NA,NA,1,0,"Sub",1,1.83148956078571,NA,NA,NA,NA,NA,NA,5271
"204",2008,85,3612,3900,1,"Y",15,NA,"PO",1,1.17299997806549,81.3290023803711,1.95200002193451,0.934000015258789,56.8300018310547,1.3639999628067,1,15,"5/250",0.307000011205673,147.026000976562,0.358000010251999,148.561996459961,1,6270,"A","2008-01-19","CN",2005,"2005-09-10",3,861,0.140763692733404,-0.125002924159723,-0.124896747926959,0.234458370192996,0.0738184720388066,0.0739255000306105,-1.29686705643971,0.581319333294878,-1.20255642016062,0.591045775444742,-0.0311564838702895,143.582004189491,-0.0224736873886875,296.252997457981,0.593862443947185,0.590027845404566,2.06330172872502,"BrM",2243,16,NA,"R",NA,"08:36:00",NA,NA,NA,NA,1651,4.52328767123288,2.66666666666667,0.333333333333333,"Dom",1,1.83148956078571,4326,"2008-01-08","2008-02-21",2008,3,0,1651
"205",2008,85,4902,3859,1,"Y",18,NA,"PO",1,1.11199998855591,77.4580001831055,1.85899996757507,0.871999979019165,52.8349990844727,1.26800000667572,1,18,"10/500",0.287000000476837,148.320007324219,0.337000012397766,149.759002685547,1,6230,"A","2008-01-08","CN",2006,"2006-08-24",2,502,-0.0253748102606034,-0.2360951371209,-0.236104338792582,0.0543958646538517,-0.0567687484469154,-0.0568260575024934,-1.41317024078095,0.630872044134578,-1.3081003511794,0.636738978744671,-0.152471464095369,135.403999209404,-0.144759359897951,298.703010022641,0.643572030564074,0.639741325761012,2.20601320320453,"BrM",2131,11,NA,"R",NA,"17:31:00",NA,NA,NA,NA,NA,NA,1.5,0.5,"Dom",1,1.83148956078571,4321,"2008-01-08","2008-02-21",2008,3,0,1865
"206",2008,85,1244,3890,1,"Y",16,NA,"O",1,0.830999970436096,55.0400009155273,1.32099997997284,0.648999989032745,36.5309982299805,0.876999974250793,1,16,"5/250",0.319000005722046,144.738006591797,0.370000004768372,146.541000366211,1,6260,"A","2008-01-16","CN",1997,"1997-05-02",11,3911,-0.790701537806729,-0.879459573998909,-0.879433882189841,-0.593247900858929,-0.589708095286303,-0.589366542888769,-1.22708521515702,0.493702820163856,-1.14224562383325,0.513898486311074,-0.748142787483116,95.2489990592003,-0.745196900585882,291.968006968498,0.506922030268518,0.503080621704906,3.06531312509679,"ABX",2242,71,NA,"R",NA,"09:36:00",NA,NA,NA,NA,4146,11.358904109589,11,0,"Sub",0,1.83148956078571,4366,"2008-01-08","2008-02-21",2008,4,0,4146
"207",2008,85,3615,3887,1,"Y",17,NA,"PO",1,0.873000025749207,57.273998260498,1.375,0.765999972820282,44.3079986572266,1.06299996376038,1,17,"5/250",0.433999985456467,128.970993041992,0.503000020980835,130.414001464844,1,6257,"A","2008-01-16","CN",2005,"2005-09-14",3,854,-0.676310922800313,-0.815347053221344,-0.814861746449941,-0.253452773201259,-0.335496287702632,-0.33603529869176,-0.558342381784044,-0.110079583727569,-0.473800577597404,-0.10171588867445,-0.593717755601252,105.658996880054,-0.58953624894251,260.321994513273,-0.135160471639191,-0.139052174365466,2.46379392385103,"BrM",2242,36,NA,"R",NA,"11:48:00",NA,NA,NA,NA,1465,4.01369863013699,3.5,-0.5,"Dom",1,1.83148956078571,NA,NA,NA,NA,NA,NA,1465
"208",2008,85,5162,3561,1,"O",18,NA,"PO",1,1.15699994564056,81.0849990844727,1.94599997997284,0.939000010490417,57.8779983520508,1.38900005817413,1,18,"10/500",0.275000005960464,150.123001098633,0.321999996900558,151.746994018555,1,5904,"A","2008-01-14","CN",2007,"2007-01-15",1,364,0.097186284666539,-0.13200546890907,-0.132071477191859,0.248979517658315,0.108075007374778,0.107975530254663,-1.48295208206364,0.699915931988053,-1.38348895892628,0.712626380327034,-0.0191111324365008,144.393997430801,-0.0103319560216406,302.466995120049,0.719941493285698,0.716116770483645,2.09473385668266,"BrF",2133,174,NA,"N",NA,"18:10:00",NA,NA,NA,NA,4268,11.6931506849315,1,0,"Dom",0,1.83148956078571,4425,"2008-01-08","2008-02-21",2008,3,0,3901
"209",2008,85,2963,3880,1,"Y",18,NA,NA,0,1.05499994754791,72.8639984130859,1.74899995326996,0.776000022888184,45.6100006103516,1.09500002861023,1,18,"10/500",0.26800000667572,151.175003051758,0.314999997615814,152.675003051758,1,6250,"A","2008-01-13","CN",2004,"2004-01-26",4,1448,-0.180619123576082,-0.367936401209965,-0.367640139177989,-0.224410305164884,-0.292936913676909,-0.292451337939012,-1.5236581705873,0.740201320603333,-1.41867026926587,0.748051179724011,-0.334265815483471,123.148998975754,-0.328008324507546,304.433006107808,0.759830918709646,0.756009320436375,2.47207048891844,"ABX",2241,86,NA,"R",NA,"16:39:00",NA,NA,NA,NA,2419,6.62739726027397,3.75,0.25,"Sub",0,1.83148956078571,4378,"2008-01-08","2008-02-21",2008,6,0,2419
"210",2008,85,3500,3902,1,"Y",18,NA,"PO",1,0.865000009536743,57.5499992370605,1.38100004196167,0.660000026226044,36.8790016174316,0.884999990463257,1,18,"10/500",0.216000005602837,158.988998413086,0.252999991178513,160.891998291016,1,6272,"A","2008-01-20","CN",2005,"2005-03-20",3,1036,-0.698099626833743,-0.807426220914033,-0.807687017185041,-0.561301237950636,-0.578332685062684,-0.57847055270058,-1.82604629389989,1.0394306507714,-1.73027622503808,1.06171774716242,-0.704070054194948,98.2200009226798,-0.70077152278451,320.349996700883,1.08277906762109,1.07898276579598,3.26155562707709,"BrF",2136,14,NA,"R",NA,"17:05:00",NA,NA,NA,NA,1643,4.5013698630137,2.5,0.5,"Dom",0,1.83148956078571,4324,"2008-01-08","2008-02-21",2008,5,0,1643
"211",2008,85,1384,3916,1,"Y",16,NA,"PO",1,1.02799999713898,70.8000030517578,1.69900000095367,0.853999972343445,51.8139991760254,1.24399995803833,1,16,"10/500",0.35699999332428,150.085006713867,0.41499999165535,151.800003051758,1,6287,"A","2008-01-24","CN",1998,"1998-08-03",10,3461,-0.254155715597095,-0.427170108799569,-0.427429074558608,0.00211966453640599,-0.0901428281704856,-0.0895140280670581,-1.00610935554433,0.698460974085217,-0.916080100159727,0.714649889043284,-0.27062662080511,127.439002156258,-0.263859925812245,302.657009750605,0.723796799528746,0.719972378711881,2.37491666310684,"BrF",2139,47,NA,"R",NA,"10:25:00",NA,NA,NA,NA,4064,11.1342465753425,9,1,"Dom",0,1.83148956078571,NA,NA,NA,NA,NA,NA,4064
"212",2008,85,3089,3881,1,"Y",18,NA,"O",1,1.14400005340576,80.0380020141602,1.9210000038147,0.871999979019165,52.8349990844727,1.26800000667572,1,18,"10/500",0.259999990463257,152.376998901367,0.303999990224838,154.132995605469,1,6251,"A","2008-01-13","CN",2004,"2004-11-04",4,1165,0.0617800058730991,-0.16205278368121,-0.161965944882163,0.0543958646538517,-0.0567687484469154,-0.0568260575024934,-1.57017951364586,0.786230579172303,-1.47395522830911,0.80370698897754,-0.112804516923074,138.078001141548,-0.104775020763954,307.073994487524,0.813415313544756,0.809597912523792,2.22391685821648,"BrM",2241,86,NA,"R",NA,"17:48:00",NA,NA,NA,NA,NA,NA,3.6,0.4,"Dom",1,1.83148956078571,4378,"2008-01-08","2008-02-21",2008,6,0,5611
"213",2008,85,2964,3877,1,"O",18,NA,"PO",1,1.2039999961853,84.8740005493164,2.03699994087219,0.917999982833862,56.2970008850098,1.35099995136261,1,18,"10/500",0.252000004053116,153.578994750977,0.294999986886978,155.324996948242,1,6247,"A","2008-01-11","CN",2002,"2002-12-28",6,1840,0.225194799109308,-0.0232665593987717,-0.0232555577799223,0.187990559819384,0.0563959278065619,0.056219536270129,-1.61670068339926,0.832259837741312,-1.51918836300052,0.849209141368143,0.014814969408517,146.68100130558,0.0238656028621672,309.450991690159,0.861643453284475,0.857829829961702,2.1096869324302,"BrM",2239,75,NA,"R",NA,"16:34:00",NA,NA,NA,NA,1881,5.15342465753425,5,1,"Dom",1,1.83148956078571,4369,"2008-01-08","2008-02-21",2008,3,0,1881
"214",2008,85,4894,3885,1,"Y",16,NA,NA,0,0.735000014305115,47.3600006103516,1.13699996471405,0.551999986171722,29.298999786377,0.703000009059906,1,16,"10/500",0.419999986886978,140.296997070312,0.488000005483627,141.763000488281,1,6255,"A","2008-01-16","CN",2006,"2006-08-15",2,519,-1.0521653368552,-1.09986457145594,-1.0994573924674,-0.874958438655317,-0.826105073014354,-0.826353801803489,-0.639754558831372,0.323638692539631,-0.54918918534428,0.331508357402251,-0.977525550718116,79.7860003709794,-0.976415051981379,282.967997550964,0.324316130957195,0.320460418918928,3.5465870733619,"ABX",2242,71,NA,"R",NA,"10:27:00",NA,NA,NA,NA,754,2.06575342465753,2,0,"Sub",1,1.83148956078571,4366,"2008-01-08","2008-02-21",2008,4,0,754
"215",2008,85,4896,3896,1,"Y",15,NA,"PO",1,0.875,57.7529983520508,1.3860000371933,0.823000013828278,48.648998260498,1.16799998283386,1,15,"10/500",0.323000013828278,143.975997924805,0.375999987125397,145.529998779297,1,6266,"A","2008-01-17","CN",2006,"2006-08-15",2,520,-0.67086382796104,-0.801600437366464,-0.801708123646978,-0.0879114151274333,-0.193599245752952,-0.193025691310985,-1.20382454362774,0.464522441565893,-1.11209030056134,0.475305620158856,-0.519620429987667,110.653996646404,-0.514846039398864,290.204996705056,0.471151392737427,0.467307182268688,2.62263456811604,"BrF",2135,47,NA,"R",NA,"09:07:00",NA,NA,NA,NA,4054,11.1068493150685,3,-1,"Dom",0,1.83148956078571,NA,NA,NA,NA,NA,NA,3332
"216",2008,85,3462,3876,1,"Y",18,NA,"PO",1,1.2849999666214,91.4020004272461,2.19400000572205,0.898000001907349,54.7919998168945,1.31500005722046,1,18,"10/500",0.232999995350838,156.434005737305,0.273000001907349,158.240997314453,1,6246,"A","2008-01-11","CN",2005,"2005-04-16",3,1000,0.445804899848736,0.164077677492073,0.164481955901726,0.129905969958105,0.00720099133715204,0.00718782396714842,-1.72718869985819,0.941589698530509,-1.62975813130343,0.960521342347483,0.09202748623365,151.886000275612,0.10169592957512,315.181003049016,0.977902651325937,0.974098134557225,2.07511556349558,"BrF",2239,40,NA,"R",NA,"17:25:00",NA,NA,NA,NA,NA,NA,2.75,0.25,"Dom",0,1.83148956078571,4342,"2008-01-08","2008-02-21",2008,2,0,5448
"217",2008,85,5163,3562,1,"Y",16,NA,"PO",1,1.4210000038147,102.23999786377,2.4539999961853,1.18299996852875,76.3420028686523,1.83200001716614,1,16,"5/500",0.393999993801117,144.356994628906,0.456000000238419,146.119995117188,1,5905,"A","2008-01-15","CN",2007,"2007-05-21",1,239,0.816212219064351,0.475112664798849,0.475384704977033,0.957612067904303,0.711619781135376,0.711339708320305,-0.790948577161379,0.479112338704635,-0.710018075406293,0.497827493510242,0.590252296495217,185.472000718117,0.603907246517161,291.326989740134,0.49391609638232,0.490073669067159,1.57073298725502,"ABX",2134,36,NA,"N",NA,"09:32:00",NA,NA,NA,NA,2324,6.36712328767123,2,-1,"Sub",0,1.83148956078571,4339,"2008-01-08","2008-02-21",2008,4,0,2109
"218",2008,85,1740,3862,1,"Y",17,NA,"PO",0,1.16600000858307,80.3570022583008,1.92900002002716,0.856000006198883,50.931999206543,1.22200000286102,1,17,"10/500",0.30799999833107,147.5,0.35699999332428,149.397003173828,1,6232,"A","2008-01-08","CN",2001,"2001-09-10",7,2311,0.121698698457784,-0.152897934045173,-0.152399686711656,0.0079282273859726,-0.118973327619263,-0.119477879312647,-1.29105197520997,0.599470663533135,-1.2075824072283,0.622920406267863,-0.136776740555916,136.462001502514,-0.128939056261023,297.562003165483,0.620421545536176,0.616589027361364,2.18054843025296,"BrF",2131,5,NA,"R",NA,"11:06:00",NA,NA,NA,NA,2731,7.48219178082192,7.33333333333333,-0.333333333333333,"Dom",0,1.83148956078571,4316,"2008-01-08","2008-02-21",2008,2,0,2731
"219",2008,85,2966,3870,1,"Y",18,NA,"O",1,2.05299997329712,153.304992675781,3.67899990081787,1.84500002861023,126.06600189209,3.02600002288818,1,18,"5/250",0.28999999165535,147.869003295898,0.33500000834465,150.024002075195,1,6240,"A","2008-01-10","CN",2004,"2004-02-26",4,1414,2.5375162662655,1.9406048007952,1.94021490473463,2.88021400033921,2.33698007142828,2.33756295606522,-1.39572482378657,0.613601284803764,-1.31815217553122,0.64685477490907,2.14046623488354,289.973994493484,2.16652509995399,298.518005371093,0.639818374406026,0.635987375580001,1.02946474870111,"BrM",2132,40,NA,"R",NA,"16:48:00",NA,NA,NA,NA,5322,14.5808219178082,3.66666666666667,0.333333333333333,"Dom",1,1.83148956078571,NA,NA,NA,NA,NA,NA,5130
"220",2008,85,3574,3921,1,"Y",17,NA,"PO",1,0.916999995708466,60.7410011291504,1.45799994468689,0.703999996185303,39.7449989318848,0.953999996185303,1,17,"10/500",0.345999985933304,141.912002563477,0.40200001001358,143.546005249023,1,6292,"A","2008-01-28","CN",2005,"2005-08-17",3,894,-0.556473375292792,-0.715849041752011,-0.715612085208511,-0.43351510563467,-0.484649990217432,-0.484492819985355,-1.07007611559727,0.385483752536619,-0.981416733771233,0.399570826315011,-0.61062881154328,104.518999993801,-0.606582617370187,286.206007808447,0.390013814994617,0.386163249039593,2.73831559645061,"BrF",2141,137,NA,"R",NA,"12:16:00",NA,NA,NA,NA,3857,10.5671232876712,3.66666666666667,-0.666666666666667,"Dom",0,1.83148956078571,4409,"2008-01-08","2008-02-21",2008,4,0,3857
"221",2008,85,1766,3927,1,"Y",17,NA,"PO",0,1.12899994850159,77.4420013427734,1.85899996757507,0.856000006198883,50.931999206543,1.22200000286102,1,17,"10/500",0.24600000679493,156.61799621582,0.28600001335144,158.628997802734,1,6298,"A","2008-01-31","CN",2003,"2003-02-13",5,1813,0.0209259828877267,-0.236554280899884,-0.236104338792582,0.0079282273859726,-0.118973327619263,-0.119477879312647,-1.6515916040406,0.94863543443097,-1.56442134790838,0.975332447597012,-0.181606010757154,133.440000474453,-0.174127024346141,315.7789940387,0.99003560334692,0.986232036949318,2.36644928743953,"ABX",2142,39,NA,"R",NA,"11:17:00",NA,NA,NA,NA,2210,6.05479452054795,5,0,"Sub",1,1.83148956078571,4341,"2008-01-08","2008-02-21",2008,5,0,2210
"222",2008,85,1664,3875,1,"Y",18,NA,"O",1,1.22699999809265,86.7279968261719,2.08100008964539,0.935999989509583,57.6520004272461,1.38399994373322,1,18,"10/500",0.277999997138977,149.671997070312,0.32600000500679,151.216995239258,1,6245,"A","2008-01-11","CN",2001,"2001-11-21",7,2242,0.287837201451792,0.0299404755554194,0.0293589334319301,0.240266759936833,0.100687668064176,0.101165394319801,-1.46550666506926,0.682645172657238,-1.36338531022264,0.692394787998201,0.0641686260948329,150.007997274399,0.0736141589553989,301.492992311716,0.700179440770405,0.6963531700117,2.00984612680494,"BrF",2239,74,NA,"R",NA,"17:48:00",NA,NA,NA,NA,2659,7.28493150684931,6.5,0.5,"Dom",0,1.83148956078571,4368,"2008-01-08","2008-02-21",2008,2,0,2659
"223",2008,85,1742,3899,1,"Y",15,NA,NA,0,1.19200003147125,82.8320007324219,1.98800003528595,0.970000028610229,59.484001159668,1.42799997329712,1,15,"10/500",0.252999991178513,157.320007324219,0.294999986886978,159.173004150391,1,6269,"A","2008-01-17","CN",2002,"2002-07-28",6,1999,0.192511905397333,-0.0818690263995324,-0.0818486574336928,0.339010770427888,0.160571452569572,0.161093259173543,-1.61088560216952,0.97551826504748,-1.51918836300052,0.996098749483014,0.0328089851683211,147.894001960754,0.0420035963255292,317.041011452675,1.01564133486721,1.01183977416019,2.14370432370074,"BrM",2135,71,NA,"R",NA,"09:30:00",NA,NA,NA,NA,2233,6.11780821917808,5.25,0.75,"Dom",1,1.83148956078571,4366,"2008-01-08","2008-02-21",2008,4,0,2233
"224",2008,85,3094,3917,1,"Y",16,NA,"O",1,0.815999984741211,53.8400001525879,1.29200005531311,0.616999983787537,34.1450004577637,0.819000005722046,1,16,"10/500",0.337000012397766,145.483993530273,0.388999998569489,147.145004272461,1,6288,"A","2008-01-24","CN",2004,"2004-09-05",4,1236,-0.831555236115781,-0.913897875378383,-0.914111407691371,-0.686183348500417,-0.667700736824659,-0.668362268799912,-1.12241236658042,0.522269662296761,-1.04675351716628,0.53695506921959,-0.803326360465981,91.5290006399155,-0.800822020592935,293.354997813701,0.535063413113228,0.531224208857137,3.20504971935387,"BrF",2139,53,NA,"R",NA,"11:05:00",NA,NA,NA,NA,5496,15.0575342465753,3,1,"Dom",0,1.83148956078571,4351,"2008-01-08","2008-02-21",2008,4,0,5130
"225",2008,85,2990,3893,1,"O",17,NA,"O",1,0.787999987602234,50.5779991149902,1.21399998664856,0.698000013828278,39.3030014038086,0.943000018596649,1,17,"5/250",0.416000008583069,131.61799621582,0.483999997377396,132.884002685547,1,6263,"A","2008-01-17","CN",2004,"2004-03-16",4,1402,-0.907815537894612,-1.00751262822052,-1.0073823179428,-0.450940447971908,-0.499097847281463,-0.499474745608148,-0.663015057055493,-0.00871517921598224,-0.569292834047916,-0.00742877009793255,-0.773731933432134,93.5240005254745,-0.770990796076013,265.401998907327,-0.0320896049493859,-0.0359732341603123,2.83779561840959,"BrM",2135,47,NA,"R",NA,"11:55:00",NA,NA,NA,NA,2369,6.49041095890411,3.75,0.25,"Dom",1,1.83148956078571,NA,NA,NA,NA,NA,NA,2369
"226",2008,85,1787,3929,1,"Y",17,NA,"O",1,0.929000020027161,61.6860008239746,1.48000001907349,0.648000001907349,35.6230010986328,0.855000019073486,1,17,"10/500",0.412000000476837,132.205993652344,0.477999985218048,133.664001464844,1,6300,"A","2008-02-01","CN",2002,"2002-11-13",6,1906,-0.52379031924265,-0.688728905416306,-0.689304839602585,-0.596152095730844,-0.619388380661113,-0.619330394134354,-0.686275728584776,0.0138016090511814,-0.599448307103379,0.0223460481396816,-0.659552303822218,101.221001982689,-0.655897567129337,266.759995102883,-0.0045365097195494,-0.00841798070336956,2.63542140344061,"BrM",2248,36,NA,"R",NA,"11:47:00",NA,NA,NA,NA,1926,5.27671232876712,5,1,"Dom",1,1.83148956078571,4339,"2008-01-08","2008-02-21",2008,4,0,1926
