"","BirdID","chickyear","ars","SexEstimate"
"21661",1796,2004,0,1
"12801",1795,2003,0,1
"41501",1795,2006,0,1
"7742",1795,2009,0,1
"12791",1794,2003,0,1
"31301",1794,2005,0,1
"12781",1788,2003,0,1
"31291",1788,2005,0,1
"51161",1788,2007,0,1
"21651",1787,2004,0,1
"31281",1787,2005,0,1
"41491",1787,2006,0,1
"6962",1787,2008,0,1
"12771",1783,2003,0,1
"21641",1783,2004,0,1
"51151",1783,2007,0,1
"6952",1783,2008,0,1
"7732",1783,2009,0,1
"8562",1783,2010,0,1
"12761",1777,2003,0,1
"21631",1777,2004,0,1
"31271",1777,2005,0,1
"6942",1777,2008,0,1
"7722",1777,2009,0,1
"12751",1775,2003,0,1
"31261",1775,2005,0,1
"51141",1775,2007,0,1
"12741",1774,2003,0,1
"21621",1774,2004,0,1
"6932",1774,2008,0,1
"12731",1773,2003,0,1
"21611",1773,2004,0,1
"12721",1769,2003,0,1
"21601",1769,2004,0,1
"6922",1769,2008,0,1
"7712",1769,2009,0,1
"12711",1767,2003,0,1
"21591",1767,2004,0,1
"51131",1767,2007,0,1
"12701",1766,2003,0,1
"21581",1766,2004,0,1
"41481",1766,2006,0,1
"51121",1766,2007,0,1
"6912",1766,2008,0,1
"7702",1766,2009,0,1
"12691",1762,2003,0,1
"21571",1762,2004,0,1
"31251",1762,2005,0,1
"41471",1762,2006,0,1
"6902",1762,2008,0,1
"111071",1762,2013,0,1
"13351",1762,2015,0,1
"14301",1762,2016,0,1
"16151",1762,2018,0,1
"18111",1762,2020,0,1
"1915",1762,2021,0,1
"21561",1754,2004,0,1
"31241",1754,2005,0,1
"41461",1754,2002,0,1
"6892",1754,2007,0,1
"12681",1752,2003,0,1
"21551",1752,2004,0,1
"41451",1752,2002,0,1
"51111",1752,2006,0,1
"9572",1752,2010,0,1
"12671",1750,2003,0,1
"41441",1750,2002,0,1
"6882",1750,2007,0,1
"9562",1750,2010,0,1
"10512",1750,2011,0,1
"12831",1750,2013,0,1
"14291",1750,2015,0,1
"15241",1750,2016,0,1
"16141",1750,2017,0,1
"41431",1744,2002,0,1
"6872",1744,2007,0,1
"7692",1744,2008,0,1
"12651",1742,2003,0,1
"21541",1742,2004,0,1
"41421",1742,2002,0,1
"51101",1742,2006,0,1
"12641",1739,2003,0,1
"21531",1739,2004,0,1
"41411",1739,2002,0,1
"12631",1731,2003,0,1
"21521",1731,2004,0,1
"41401",1731,2002,0,1
"51091",1731,2006,0,1
"10502",1731,2011,0,1
"111061",1731,2012,0,1
"12661",1731,2013,0,1
"12611",1729,2003,0,1
"31231",1729,2005,0,1
"41391",1729,2002,0,1
"10492",1729,2011,0,1
"12621",1729,2013,0,1
"13341",1729,2014,0,1
"14281",1729,2015,0,1
"12591",1723,2003,0,1
"31221",1723,2005,0,1
"41381",1723,2002,0,1
"12581",1722,2003,0,1
"21511",1722,2004,0,1
"31211",1722,2005,0,1
"41371",1722,2002,0,1
"6862",1722,2007,0,1
"7682",1722,2008,0,1
"9552",1722,2010,0,1
"10482",1722,2011,0,1
"111051",1722,2012,0,1
"12601",1722,2013,0,1
"12561",1720,2003,0,1
"21501",1720,2004,0,1
"41361",1720,2002,0,1
"51081",1720,2006,0,1
"12551",1711,2003,0,1
"21491",1711,2004,0,1
"41351",1711,2002,0,1
"12541",1710,2003,0,1
"21481",1710,2004,0,1
"41341",1710,2002,0,1
"6852",1710,2007,0,1
"7672",1710,2008,0,1
"10472",1710,2011,0,1
"12571",1710,2013,0,1
"14271",1710,2015,0,1
"15231",1710,2016,0,1
"16131",1710,2017,0,1
"12521",1709,2003,0,1
"21471",1709,2004,0,1
"31201",1709,2005,0,1
"41331",1709,2002,0,1
"12511",1708,2003,0,1
"21461",1708,2004,0,1
"31191",1708,2005,0,1
"41321",1708,2002,0,1
"51071",1708,2006,0,1
"7662",1708,2008,0,1
"9542",1708,2010,0,1
"111041",1708,2012,0,1
"12531",1708,2013,0,1
"13331",1708,2014,0,1
"14261",1708,2015,0,1
"15221",1708,2016,0,1
"16121",1708,2017,0,1
"17141",1708,2018,0,1
"12491",1702,2003,0,1
"21451",1702,2004,0,1
"31181",1702,2005,0,1
"41311",1702,2002,0,1
"8552",1702,2009,0,1
"9532",1702,2010,0,1
"12481",1699,2003,0,1
"31171",1699,2005,0,1
"41301",1699,2002,0,1
"12471",1698,2003,0,1
"21441",1698,2004,0,1
"31161",1698,2005,0,1
"41291",1698,2002,0,1
"7652",1698,2008,0,1
"8542",1698,2009,0,1
"12461",1695,2003,0,1
"31151",1695,2005,0,1
"41281",1695,2002,0,1
"51061",1695,2006,0,1
"12451",1686,1982,0,1
"21431",1686,1983,0,1
"31141",1686,1984,0,1
"41271",1686,1985,0,1
"51051",1686,1986,0,1
"6842",1686,1987,0,1
"7642",1686,1988,0,1
"8532",1686,1989,0,1
"9522",1686,1990,0,1
"10462",1686,1991,0,1
"12501",1686,1994,0,1
"13321",1686,1995,0,1
"21421",1684,2004,0,1
"31131",1684,2005,0,1
"41261",1684,2001,0,1
"51041",1684,2002,0,1
"6832",1684,2006,0,1
"7632",1684,2007,0,1
"8522",1684,2009,0,1
"9512",1684,2010,0,1
"10452",1684,2011,0,1
"111031",1684,2013,0,1
"12431",1684,2015,0,1
"12441",1682,2003,0,1
"21411",1682,2004,0,1
"31121",1682,2005,0,1
"41251",1682,2002,0,1
"6822",1682,2007,0,1
"12411",1677,2003,0,1
"21401",1677,2004,0,1
"31111",1677,2005,0,1
"12401",1670,2003,0,1
"21391",1670,2004,0,1
"31101",1670,2005,0,1
"51031",1670,2006,0,1
"21381",1666,2004,0,1
"12391",1623,2003,0,1
"41241",1623,2001,0,1
"51021",1623,2002,0,1
"12381",1616,2003,0,1
"21371",1616,2004,0,1
"41231",1616,2001,0,1
"51011",1616,2002,0,1
"6812",1616,2006,0,1
"7622",1616,2007,0,1
"12421",1616,2012,0,1
"12361",1611,2003,0,1
"21361",1611,2004,0,1
"41221",1611,2001,0,1
"51001",1611,2002,0,1
"6802",1611,2006,0,1
"8512",1611,2008,0,1
"9502",1611,2009,0,1
"10442",1611,2010,0,1
"111021",1611,2011,0,1
"12371",1611,2012,0,1
"31091",1610,2005,0,1
"41211",1610,2001,0,1
"7612",1610,2007,0,1
"12341",1608,2003,0,1
"21351",1608,2004,0,1
"5992",1608,2002,0,1
"7602",1608,2007,0,1
"12091",1607,2003,0,1
"31081",1607,2005,0,1
"41201",1607,2001,0,1
"5982",1607,2002,0,1
"6792",1607,2006,0,1
"7592",1607,2007,0,1
"8502",1607,2008,0,1
"10432",1607,2010,0,1
"111011",1607,2011,0,1
"13311",1607,2013,0,1
"15211",1607,2015,0,1
"21341",1606,2004,0,1
"41191",1606,2001,0,1
"5972",1606,2002,0,1
"21331",1604,2004,0,1
"41181",1604,2001,0,1
"5962",1604,2002,0,1
"8492",1604,2008,0,1
"12351",1604,2012,0,1
"13301",1604,2013,0,1
"14251",1604,2014,0,1
"21321",1595,2004,0,1
"31071",1595,2005,0,1
"41171",1595,2000,0,1
"5952",1595,2001,0,1
"6782",1595,2002,0,1
"7582",1595,2006,0,1
"8482",1595,2007,0,1
"12081",1593,2003,0,1
"21311",1593,2004,0,1
"31061",1593,2005,0,1
"41161",1593,2000,0,1
"8472",1593,2007,0,1
"9492",1593,2008,0,1
"21301",1590,2004,0,1
"31051",1590,2005,0,1
"41151",1590,2000,0,1
"5942",1590,2001,0,1
"6772",1590,2002,0,1
"21291",1587,2004,0,1
"41141",1587,2000,0,1
"5932",1587,2001,0,1
"6762",1587,2002,0,1
"8462",1587,2007,0,1
"9482",1587,2008,0,1
"21281",1581,2004,0,1
"41131",1581,2000,0,1
"5922",1581,2001,0,1
"9472",1581,2008,0,1
"12071",1579,2003,0,1
"31041",1579,2005,0,1
"41121",1579,2000,0,1
"5912",1579,2001,0,1
"6752",1579,2002,0,1
"12061",1577,2003,0,1
"21271",1577,2004,0,1
"31031",1577,2005,0,1
"41111",1577,2000,0,1
"5902",1577,2001,0,1
"6742",1577,2002,0,1
"7572",1577,2006,0,1
"9462",1577,2008,0,1
"12331",1577,2011,0,1
"13291",1577,2012,0,1
"14241",1577,2013,0,1
"15201",1577,2014,0,1
"12051",1572,2003,0,1
"21261",1572,2004,0,1
"31021",1572,2000,0,1
"41101",1572,2001,0,1
"12041",1566,1999,0,1
"21251",1566,2003,0,1
"41091",1566,2005,0,1
"5892",1566,2000,0,1
"6732",1566,2001,0,1
"8452",1566,2006,0,1
"10422",1566,2008,0,1
"12031",1557,1999,0,1
"21241",1557,2003,0,1
"31011",1557,2000,0,1
"41081",1557,2001,0,1
"12021",1553,1999,0,1
"31001",1553,2004,0,1
"5882",1553,2000,0,1
"6722",1553,2001,0,1
"10412",1553,2008,0,1
"12321",1553,2010,0,1
"12011",1551,1999,0,1
"21231",1551,2003,0,1
"3992",1551,2000,0,1
"41071",1551,2001,0,1
"12001",1543,1999,0,1
"21221",1543,2003,0,1
"3982",1543,2004,0,1
"5872",1543,2000,0,1
"7562",1543,2002,0,1
"9452",1543,2007,0,1
"10402",1543,2008,0,1
"111001",1543,2009,0,1
"11981",1542,1999,0,1
"21211",1542,2003,0,1
"3972",1542,2004,0,1
"41061",1542,2005,0,1
"5862",1542,2000,0,1
"6712",1542,2001,0,1
"8442",1542,2006,0,1
"9442",1542,2007,0,1
"10392",1542,2008,0,1
"13281",1542,2011,0,1
"14231",1542,2012,0,1
"15191",1542,2013,0,1
"11971",1539,1999,0,1
"21201",1539,2003,0,1
"3962",1539,2004,0,1
"41051",1539,2005,0,1
"5852",1539,2000,0,1
"6702",1539,2001,0,1
"8432",1539,2006,0,1
"9432",1539,2007,0,1
"10382",1539,2008,0,1
"11961",1534,1999,0,1
"21191",1534,2000,0,1
"11951",1533,1999,0,1
"5842",1533,2000,0,1
"9422",1533,2007,0,1
"10372",1533,2008,0,1
"12311",1533,2010,0,1
"13271",1533,2011,0,1
"14221",1533,2012,0,1
"15181",1533,2013,0,1
"17131",1533,2015,0,1
"11941",1524,1999,0,1
"3952",1524,2004,0,1
"41041",1524,2005,0,1
"5832",1524,2000,0,1
"7552",1524,2002,0,1
"9412",1524,2007,0,1
"11931",1523,1999,0,1
"41031",1523,2005,0,1
"5822",1523,2000,0,1
"6692",1523,2001,0,1
"7542",1523,2002,0,1
"8422",1523,2006,0,1
"10362",1523,2008,0,1
"11991",1523,2009,0,1
"12301",1523,2010,0,1
"13261",1523,2011,0,1
"14211",1523,2012,0,1
"15171",1523,2013,0,1
"11911",1512,1999,0,1
"21181",1512,2003,0,1
"5812",1512,2000,0,1
"6682",1512,2001,0,1
"7532",1512,2002,0,1
"8412",1512,2006,0,1
"10352",1512,2008,0,1
"11901",1509,1999,0,1
"21171",1509,2003,0,1
"5802",1509,2000,0,1
"6672",1509,2001,0,1
"7522",1509,2002,0,1
"9402",1509,2007,0,1
"10342",1509,2008,0,1
"11921",1509,2009,0,1
"12291",1509,2010,0,1
"11881",1504,1999,0,1
"21161",1504,2003,0,1
"3942",1504,2004,0,1
"5792",1504,2000,0,1
"9392",1504,2007,0,1
"12281",1504,2010,0,1
"11871",1500,1999,0,1
"3932",1500,2004,0,1
"41021",1500,2005,0,1
"5782",1500,2000,0,1
"6662",1500,2001,0,1
"7512",1500,2002,0,1
"8402",1500,2006,0,1
"11861",1499,1999,0,1
"21151",1499,2003,0,1
"3922",1499,2004,0,1
"41011",1499,2005,0,1
"5772",1499,2000,0,1
"6652",1499,2001,0,1
"7502",1499,2002,0,1
"10332",1499,2008,0,1
"13251",1499,2011,0,1
"14201",1499,2012,0,1
"15161",1499,2013,0,1
"11851",1495,1999,0,1
"3912",1495,2004,0,1
"41001",1495,2005,0,1
"5762",1495,2000,0,1
"6642",1495,2001,0,1
"8392",1495,2006,0,1
"9382",1495,2007,0,1
"10322",1495,2009,0,1
"11841",1494,1999,0,1
"21141",1494,2003,0,1
"3902",1494,2004,0,1
"4992",1494,2005,0,1
"5752",1494,2000,0,1
"6632",1494,2001,0,1
"7492",1494,2002,0,1
"8382",1494,2006,0,1
"9372",1494,2007,0,1
"10312",1494,2008,0,1
"11891",1494,2009,0,1
"14191",1494,2012,0,1
"15151",1494,2013,0,1
"16111",1494,2014,0,1
"17121",1494,2015,0,1
"11821",1489,1999,0,1
"3892",1489,2004,0,1
"4982",1489,2005,0,1
"5742",1489,2000,0,1
"6622",1489,2001,0,1
"7482",1489,2002,0,1
"10302",1489,2008,0,1
"11831",1489,2009,0,1
"12271",1489,2010,0,1
"14181",1489,2012,0,1
"15141",1489,2013,0,1
"17111",1489,2015,0,1
"11802",1485,1999,0,1
"21131",1485,2003,0,1
"5732",1485,2000,0,1
"11792",1435,1999,0,1
"3882",1435,2004,0,1
"4972",1435,2000,0,1
"5722",1435,2001,0,1
"11782",1412,1998,0,1
"6612",1412,2000,0,1
"7472",1412,2001,0,1
"9362",1412,2006,0,1
"10292",1412,2007,0,1
"12261",1412,2009,0,1
"13241",1412,2010,0,1
"11772",1396,1998,0,1
"21121",1396,1999,0,1
"3872",1396,2003,0,1
"4962",1396,2004,0,1
"5712",1396,2005,0,1
"6602",1396,2000,0,1
"8372",1396,2002,0,1
"9352",1396,2006,0,1
"10282",1396,2007,0,1
"11762",1395,1998,0,1
"21111",1395,1999,0,1
"4952",1395,2004,0,1
"5702",1395,2005,0,1
"11752",1394,1998,0,1
"21101",1394,1999,0,1
"3862",1394,2003,0,1
"4942",1394,2004,0,1
"5692",1394,2005,0,1
"6592",1394,2000,0,1
"7462",1394,2001,0,1
"8362",1394,2002,0,1
"9342",1394,2006,0,1
"10272",1394,2007,0,1
"12251",1394,2009,0,1
"13231",1394,2010,0,1
"11742",1381,1998,0,1
"6582",1381,2000,0,1
"11732",1370,1998,0,1
"21091",1370,1999,0,1
"3852",1370,2003,0,1
"4932",1370,2004,0,1
"6572",1370,2001,0,1
"11722",1368,1998,0,1
"21081",1368,1999,0,1
"3842",1368,2003,0,1
"4922",1368,2004,0,1
"5682",1368,2005,0,1
"6562",1368,2000,0,1
"7452",1368,2001,0,1
"9332",1368,2006,0,1
"10262",1368,2007,0,1
"11712",1360,1998,0,1
"21071",1360,1999,0,1
"3832",1360,2000,0,1
"5672",1360,2002,0,1
"11702",1359,1998,0,1
"21061",1359,1999,0,1
"3822",1359,2003,0,1
"4912",1359,2004,0,1
"5662",1359,2005,0,1
"6552",1359,2000,0,1
"7442",1359,2001,0,1
"9322",1359,2006,0,1
"10252",1359,2007,0,1
"11811",1359,2009,0,1
"12241",1359,2010,0,1
"13221",1359,2011,0,1
"14171",1359,2013,0,1
"15131",1359,2015,0,1
"11682",1358,1998,0,1
"21051",1358,1999,0,1
"3812",1358,2003,0,1
"5652",1358,2005,0,1
"6542",1358,2000,0,1
"7432",1358,2001,0,1
"11672",1356,1998,0,1
"21041",1356,1999,0,1
"7422",1356,2001,0,1
"10242",1356,2007,0,1
"12231",1356,2009,0,1
"11662",1349,1998,0,1
"21031",1349,1999,0,1
"4902",1349,2004,0,1
"5642",1349,2005,0,1
"6532",1349,2000,0,1
"7412",1349,2001,0,1
"11652",1348,1998,0,1
"21021",1348,1999,0,1
"4892",1348,2000,0,1
"21011",1306,1999,0,1
"3802",1306,2000,0,1
"11642",1290,1998,0,1
"3792",1290,2000,0,1
"11632",1287,1998,0,1
"6522",1287,2000,0,1
"7402",1287,2001,0,1
"8352",1287,2002,0,1
"11622",1279,1998,0,1
"21001",1279,1999,0,1
"11612",1276,1998,0,1
"3782",1276,2003,0,1
"4882",1276,2004,0,1
"5632",1276,2005,0,1
"6512",1276,2000,0,1
"9312",1276,2006,0,1
"10232",1276,2007,0,1
"11602",1268,1998,0,1
"2992",1268,1999,0,1
"4872",1268,2000,0,1
"5622",1268,2001,0,1
"6502",1268,2002,0,1
"11592",1234,1997,0,1
"2982",1234,1998,0,1
"3772",1234,1999,0,1
"4862",1234,2000,0,1
"11582",1221,1997,0,1
"2972",1221,1998,0,1
"3762",1221,1999,0,1
"4852",1221,2003,0,1
"5612",1221,2000,0,1
"7392",1221,2002,0,1
"11572",1214,1997,0,1
"2962",1214,1998,0,1
"3752",1214,1999,0,1
"4842",1214,2003,0,1
"5602",1214,2004,0,1
"6492",1214,2005,0,1
"8342",1214,2001,0,1
"9302",1214,2002,0,1
"10222",1214,2006,0,1
"11562",1213,1997,0,1
"2952",1213,1998,0,1
"4832",1213,2003,0,1
"5592",1213,2004,0,1
"6482",1213,2005,0,1
"7382",1213,2000,0,1
"8332",1213,2001,0,1
"9292",1213,2002,0,1
"2942",1212,1998,0,1
"3742",1212,1999,0,1
"4822",1212,2000,0,1
"11552",1209,1997,0,1
"2932",1209,1998,0,1
"3732",1209,1999,0,1
"5582",1209,2004,0,1
"6472",1209,2000,0,1
"8322",1209,2002,0,1
"11542",1199,1997,0,1
"2922",1199,1998,0,1
"4812",1199,2003,0,1
"5572",1199,2004,0,1
"6462",1199,2005,0,1
"7372",1199,2000,0,1
"8312",1199,2001,0,1
"9282",1199,2002,0,1
"11692",1199,2007,0,1
"12221",1199,2008,0,1
"2912",1198,1998,0,1
"3722",1198,1999,0,1
"11522",1196,1997,0,1
"2902",1196,1998,0,1
"4802",1196,2003,0,1
"6452",1196,2005,0,1
"8302",1196,2001,0,1
"11532",1196,2007,0,1
"12211",1196,2008,0,1
"13211",1196,2009,0,1
"11502",1188,1997,0,1
"2892",1188,1998,0,1
"3712",1188,1999,0,1
"4792",1188,2003,0,1
"5562",1188,2004,0,1
"6442",1188,2005,0,1
"10212",1188,2006,0,1
"11512",1188,2007,0,1
"12201",1188,2009,0,1
"13201",1188,2010,0,1
"11482",1187,1997,0,1
"2882",1187,1998,0,1
"5552",1187,2004,0,1
"7362",1187,2000,0,1
"8292",1187,2001,0,1
"11492",1187,2007,0,1
"12191",1187,2008,0,1
"13191",1187,2009,0,1
"14161",1187,2010,0,1
"11462",1185,1997,0,1
"2872",1185,1998,0,1
"3702",1185,1999,0,1
"4782",1185,2000,0,1
"11452",1184,1997,0,1
"2862",1184,1998,0,1
"4772",1184,2000,0,1
"5542",1184,2001,0,1
"11442",1179,1997,0,1
"2852",1179,1998,0,1
"4762",1179,2000,0,1
"2842",1178,1998,0,1
"4752",1178,2000,0,1
"11432",1171,1997,0,1
"3692",1171,1999,0,1
"4742",1171,2003,0,1
"5532",1171,2004,0,1
"6432",1171,2005,0,1
"7352",1171,2000,0,1
"8282",1171,2001,0,1
"11472",1171,2007,0,1
"12181",1171,2008,0,1
"13181",1171,2009,0,1
"14151",1171,2010,0,1
"2832",1168,1998,0,1
"3682",1168,1999,0,1
"4732",1168,2000,0,1
"5522",1168,2001,0,1
"11412",1166,1997,0,1
"4722",1166,2003,0,1
"5512",1166,2004,0,1
"6422",1166,2005,0,1
"7342",1166,2000,0,1
"8272",1166,2001,0,1
"9272",1166,2002,0,1
"3672",1165,1999,0,1
"4712",1165,2003,0,1
"5502",1165,2004,0,1
"9262",1165,2002,0,1
"11402",1159,1997,0,1
"3662",1159,1999,0,1
"4702",1159,2000,0,1
"11392",1156,1997,0,1
"2822",1156,1998,0,1
"4692",1156,2000,0,1
"5492",1156,2001,0,1
"6412",1156,2002,0,1
"11382",1154,1997,0,1
"2812",1154,1998,0,1
"4682",1154,2000,0,1
"11372",1063,1996,0,1
"2802",1063,1997,0,1
"3652",1063,1998,0,1
"4672",1063,1999,0,1
"11362",1062,1996,0,1
"2792",1062,1997,0,1
"3642",1062,1998,0,1
"5482",1062,2000,0,1
"11352",1045,1996,0,1
"2782",1045,1997,0,1
"3632",1045,1998,0,1
"5472",1045,2000,0,1
"6402",1045,2001,0,1
"11342",1041,1996,0,1
"11332",1040,1996,0,1
"2772",1040,1997,0,1
"4662",1040,1999,0,1
"5462",1040,2003,0,1
"6392",1040,2004,0,1
"8262",1040,2000,0,1
"9252",1040,2001,0,1
"2762",1039,1997,0,1
"3622",1039,1998,0,1
"4652",1039,1999,0,1
"5452",1039,2000,0,1
"6382",1039,2001,0,1
"7332",1039,2002,0,1
"11322",1032,1996,0,1
"2752",1032,1997,0,1
"3612",1032,1998,0,1
"6372",1032,2001,0,1
"7322",1032,2002,0,1
"11312",1031,1996,0,1
"2742",1031,1997,0,1
"3602",1031,1998,0,1
"5442",1031,2003,0,1
"6362",1031,2004,0,1
"7312",1031,2005,0,1
"8252",1031,2000,0,1
"10202",1031,2002,0,1
"11422",1031,2006,0,1
"12171",1031,2007,0,1
"13171",1031,2008,0,1
"14141",1031,2009,0,1
"11292",1029,1996,0,1
"2732",1029,1997,0,1
"3592",1029,1998,0,1
"4642",1029,1999,0,1
"8242",1029,2000,0,1
"9242",1029,2001,0,1
"10192",1029,2002,0,1
"15121",1029,2010,0,1
"11282",1028,1996,0,1
"2722",1028,1997,0,1
"3582",1028,1998,0,1
"11272",1020,1996,0,1
"2712",1020,1997,0,1
"3572",1020,1998,0,1
"7302",1020,2002,0,1
"11262",1018,1996,0,1
"7292",1018,2005,0,1
"9232",1018,2001,0,1
"10182",1018,2002,0,1
"11302",1018,2006,0,1
"12161",1018,2007,0,1
"13161",1018,2008,0,1
"11242",947,1995,0,1
"4632",947,1998,0,1
"11232",941,1995,0,1
"2702",941,1996,0,1
"4622",941,1998,0,1
"11222",929,1995,0,1
"2692",929,1996,0,1
"3562",929,1997,0,1
"5432",929,1999,0,1
"7282",929,2004,0,1
"8232",929,2005,0,1
"10172",929,2001,0,1
"11252",929,2002,0,1
"11092",922,1995,0,1
"2682",922,1996,0,1
"3552",922,1997,0,1
"6352",922,2000,0,1
"11082",921,1995,0,1
"2672",921,1996,0,1
"3542",921,1997,0,1
"4612",921,1998,0,1
"7272",921,2000,0,1
"8222",921,2001,0,1
"9222",921,2002,0,1
"11072",917,1995,0,1
"2662",917,1996,0,1
"3532",917,1997,0,1
"4602",917,1998,0,1
"11062",911,1995,0,1
"2652",911,1996,0,1
"3522",911,1997,0,1
"4592",911,1998,0,1
"9212",911,2000,0,1
"13151",911,2007,0,1
"14131",911,2008,0,1
"11052",890,1995,0,1
"2642",890,1996,0,1
"3512",890,1997,0,1
"4582",890,1998,0,1
"6342",890,2000,0,1
"11042",886,1995,0,1
"2632",886,1996,0,1
"3502",886,1997,0,1
"4572",886,1998,0,1
"6332",886,2000,0,1
"11032",884,1995,0,1
"2622",884,1996,0,1
"4562",884,1998,0,1
"11022",879,1995,0,1
"3492",879,1997,0,1
"4552",879,1998,0,1
"3482",877,1997,0,1
"4542",877,1998,0,1
"11012",868,1995,0,1
"2612",868,1996,0,1
"5422",868,1999,0,1
"11002",867,1995,0,1
"2602",867,1996,0,1
"4532",867,1998,0,1
"5412",867,1999,0,1
"1992",865,1995,0,1
"2592",865,1996,0,1
"7262",865,2001,0,1
"1982",864,1995,0,1
"3472",860,1997,0,1
"4522",860,1998,0,1
"1972",857,1995,0,1
"3462",857,1997,0,1
"4512",857,1998,0,1
"2582",856,1996,0,1
"3452",856,1997,0,1
"4502",856,1998,0,1
"5402",856,1999,0,1
"1962",854,1995,0,1
"1952",851,1995,0,1
"4492",851,1998,0,1
"1942",849,1995,0,1
"2572",849,1996,0,1
"3442",849,1997,0,1
"4482",849,1998,0,1
"7252",849,2000,0,1
"9202",849,2002,0,1
"1932",847,1995,0,1
"2562",847,1996,0,1
"3432",847,1997,0,1
"4472",847,1998,0,1
"1922",846,1995,0,1
"3422",846,1997,0,1
"4462",846,1998,0,1
"1916",836,1995,0,1
"2552",830,1996,0,1
"1902",776,1995,0,1
"4452",776,1998,0,1
"5392",776,1999,0,1
"6322",776,2000,0,1
"1892",676,1994,0,1
"2542",676,1995,0,1
"3412",676,1996,0,1
"4442",676,1997,0,1
"5382",676,1998,0,1
"6312",676,1999,0,1
"7242",676,2000,0,1
"1882",672,1994,0,1
"2532",672,1995,0,1
"3402",672,1996,0,1
"5372",672,1998,0,1
"6302",672,1999,0,1
"2522",637,1995,0,1
"5362",637,1998,0,1
"1872",636,1994,0,1
"2512",636,1995,0,1
"4432",636,1997,0,1
"5352",636,1998,0,1
"1862",634,1994,0,1
"2502",634,1995,0,1
"4422",634,1997,0,1
"5342",634,1998,0,1
"8212",634,2004,0,1
"9192",634,2005,0,1
"10162",634,2000,0,1
"11212",634,2001,0,1
"12151",634,2002,0,1
"1852",633,1994,0,1
"2492",633,1995,0,1
"4412",633,1997,0,1
"2482",632,1995,0,1
"3392",632,1996,0,1
"4402",632,1997,0,1
"5332",632,1998,0,1
"6292",632,1999,0,1
"7232",632,2000,0,1
"1842",629,1994,0,1
"2472",629,1995,0,1
"4392",629,1997,0,1
"5322",629,1998,0,1
"6282",629,1999,0,1
"3382",609,1996,0,1
"7222",609,2003,0,1
"8202",609,2004,0,1
"9182",609,2005,0,1
"10152",609,2000,0,1
"11202",609,2001,0,1
"12141",609,2002,0,1
"1832",607,1994,0,1
"2462",607,1995,0,1
"3372",607,1996,0,1
"4382",607,1997,0,1
"5312",607,1998,0,1
"7212",607,2000,0,1
"8192",607,2001,0,1
"9172",607,2002,0,1
"1822",606,1994,0,1
"2452",606,1995,0,1
"4372",606,1997,0,1
"5302",606,1998,0,1
"1802",605,1994,0,1
"2442",605,1995,0,1
"4362",605,1997,0,1
"6272",605,1999,0,1
"1792",603,1994,0,1
"2432",603,1995,0,1
"2422",602,1995,0,1
"5292",602,1998,0,1
"6262",602,1999,0,1
"7202",602,2000,0,1
"1782",597,1994,0,1
"2412",597,1995,0,1
"3362",597,1996,0,1
"4352",597,1997,0,1
"7198",597,2000,0,1
"8182",597,2001,0,1
"9162",597,2002,0,1
"1772",562,1994,0,1
"3352",562,1996,0,1
"4342",562,1997,0,1
"6252",562,1999,0,1
"1762",559,1994,0,1
"2402",559,1995,0,1
"5282",559,1998,0,1
"1752",557,1994,0,1
"2392",557,1995,0,1
"4332",557,1997,0,1
"5272",557,1998,0,1
"1742",550,1994,0,1
"2382",550,1995,0,1
"4322",550,1997,0,1
"5262",550,1998,0,1
"1732",549,1994,0,1
"2372",549,1995,0,1
"4312",549,1997,0,1
"5252",549,1998,0,1
"1702",547,1994,0,1
"2362",547,1995,0,1
"3342",545,1996,0,1
"4302",545,1997,0,1
"5244",545,1998,0,1
"1692",544,1994,0,1
"2357",544,1995,0,1
"3332",544,1996,0,1
"4292",544,1997,0,1
"52312",544,1998,0,1
"6242",544,1999,0,1
"71811",544,2003,0,1
"8179",544,2004,0,1
"9152",544,2005,0,1
"10142",544,2000,0,1
"11192",544,2001,0,1
"23412",540,1995,0,1
"4286",540,1997,0,1
"52212",540,1998,0,1
"1682",525,1994,0,1
"23312",525,1995,0,1
"3322",525,1996,0,1
"42712",525,1997,0,1
"52112",525,1998,0,1
"6232",525,1999,0,1
"23212",510,1995,0,1
"52012",510,1998,0,1
"6222",510,1999,0,1
"10132",510,2000,0,1
"11182",510,2001,0,1
"12131",510,2002,0,1
"13141",510,2006,0,1
"14121",510,2007,0,1
"1672",509,1994,0,1
"23112",509,1995,0,1
"3312",509,1996,0,1
"42612",509,1997,0,1
"51912",509,1998,0,1
"6218",509,1999,0,1
"71711",509,2000,0,1
"81611",509,2001,0,1
"1662",507,1994,0,1
"3302",507,1996,0,1
"51812",507,1998,0,1
"71611",507,2003,0,1
"81511",507,2004,0,1
"91410",507,2005,0,1
"10122",507,2000,0,1
"11172",507,2001,0,1
"13131",507,2006,0,1
"14111",507,2007,0,1
"15111",507,2008,0,1
"1652",501,1994,0,1
"23012",501,1995,0,1
"3292",501,1996,0,1
"51712",501,1998,0,1
"62011",501,1999,0,1
"81411",501,2004,0,1
"91311",501,2005,0,1
"11166",501,2001,0,1
"1647",499,1994,0,1
"22912",499,1995,0,1
"3282",499,1996,0,1
"42512",499,1997,0,1
"51612",499,1998,0,1
"71512",499,2003,0,1
"81311",499,2004,0,1
